Date,Open,High,Low,Close
2003/12/10,143.4,143.4,143.4,143.4
2003/12/11,143.34,143.34,143.34,143.34
2003/12/12,144.53,144.53,144.53,144.53
2003/12/15,144.61,144.61,144.61,144.61
2003/12/16,144.68,144.68,144.68,144.68
2003/12/17,144.79,144.79,144.79,144.79
2003/12/18,145.39,145.39,145.39,145.39
2003/12/19,144.45,144.45,144.45,144.45
2003/12/22,143.7,143.7,143.7,143.7
2003/12/23,143.93,143.93,143.93,143.93
2003/12/24,145.2,145.2,145.2,145.2
2003/12/25,145.2,145.2,145.2,145.2
2003/12/26,145.21,145.21,145.21,145.21
2003/12/29,145.9,145.9,145.9,145.9
2003/12/30,146.58,146.58,146.58,146.58
2003/12/31,146.75,146.75,146.75,146.75
2004/01/02,147.29,147.29,147.29,147.29
2004/01/05,149.67,149.67,149.67,149.67
2004/01/06,150.23,150.23,150.23,150.23
2004/01/07,149.7,149.7,149.7,149.7
2004/01/08,151.14,151.14,151.14,151.14
2004/01/09,152.17,152.17,152.17,152.17
2004/01/12,152.2,152.2,152.2,152.2
2004/01/13,151.75,151.75,151.75,151.75
2004/01/14,151.44,151.44,151.44,151.44
2004/01/15,149.81,149.81,149.81,149.81
2004/01/16,149.16,149.16,149.16,149.16
2004/01/19,148.87,148.87,148.87,148.87
2004/01/20,150.76,150.76,150.76,150.76
2004/01/21,151.34,151.34,151.34,151.34
2004/01/22,152.48,152.48,152.48,152.48
2004/01/23,151.62,151.62,151.62,151.62
2004/01/26,150.68,150.68,150.68,150.68
2004/01/27,151.37,151.37,151.37,151.37
2004/01/28,150.19,150.19,150.19,150.19
2004/01/29,147.24,147.24,147.24,147.24
2004/01/30,148.18,148.18,148.18,148.18
2004/02/02,148.28,148.28,148.28,148.28
2004/02/03,149.17,149.17,149.17,149.17
2004/02/04,148.27,148.27,148.27,148.27
2004/02/05,148.4,148.4,148.4,148.4
2004/02/06,149.91,149.91,149.91,149.91
2004/02/09,151.05,151.05,151.05,151.05
2004/02/10,151.68,151.68,151.68,151.68
2004/02/11,153.32,153.32,153.32,153.32
2004/02/12,153.57,153.57,153.57,153.57
2004/02/13,153.56,153.56,153.56,153.56
2004/02/16,153.7,153.7,153.7,153.7
2004/02/17,155.2,155.2,155.2,155.2
2004/02/18,154.31,154.31,154.31,154.31
2004/02/19,154.7,154.7,154.7,154.7
2004/02/20,151.84,151.84,151.84,151.84
2004/02/23,152.1,152.1,152.1,152.1
2004/02/24,153.34,153.34,153.34,153.34
2004/02/25,153.32,153.32,153.32,153.32
2004/02/26,153.25,153.25,153.25,153.25
2004/02/27,154.19,154.19,154.19,154.19
2004/03/01,154.85,154.85,154.85,154.85
2004/03/02,153.44,153.44,153.44,153.44
2004/03/03,151.57,151.57,151.57,151.57
2004/03/04,152.39,152.39,152.39,152.39
2004/03/05,154.56,154.56,154.56,154.56
2004/03/08,154.2,154.2,154.2,154.2
2004/03/09,153.89,153.89,153.89,153.89
2004/03/10,152.36,152.36,152.36,152.36
2004/03/11,151.78,151.78,151.78,151.78
2004/03/12,151.37,151.37,151.37,151.37
2004/03/15,151.86,151.86,151.86,151.86
2004/03/16,152.17,152.17,152.17,152.17
2004/03/17,153.07,153.07,153.07,153.07
